sample_id,profile_id,time_index,torque_proxy_nm,voltage_v,current_a,temperature_c,is_allowed
6358,4001,635.7,0.452102,17.106549,0.340381,12.954906,0
6359,4001,635.8,0.542522,21.994135,0.269926,12.926548,0
6360,4002,635.9,1.175464,26.88172,0.480129,12.982748,0
6361,4002,636.0,1.356305,21.994135,0.885854,12.982748,0
6362,4002,636.1,3.435973,21.994135,1.344308,12.954906,0
6363,4002,636.2,2.658358,12.218964,1.738016,12.814411,0
6364,4002,636.3,1.121212,21.994135,2.198055,12.954637,0
6365,4002,636.4,6.419844,12.218964,2.525752,12.845057,0
6366,4002,636.5,4.44868,17.106549,2.961933,12.927084,0
6367,4002,636.6,5.153959,21.994135,3.601756,13.122248,0
6368,4002,636.7,5.696481,21.994135,4.730743,12.926548,0
6369,4002,636.8,24.684751,21.994135,5.307589,12.982748,0
6370,4002,636.9,5.750733,17.106549,5.883504,12.843975,0
6371,4002,637.0,9.403715,21.994135,6.693048,12.982748,0
6372,4002,637.1,1.754154,17.106549,7.387938,12.982748,0
6373,4002,637.2,10.253666,17.106549,7.734208,12.982748,0
6374,4002,637.3,3.309384,17.106549,8.047837,12.982748,0
6375,4002,637.4,3.526393,31.769306,8.090763,13.288308,0
6376,4002,637.5,1.410557,12.218964,8.201902,12.982748,0
6377,4002,637.6,0.632942,17.106549,7.778865,12.982748,0
6378,4002,637.7,0.542522,17.106549,7.605262,13.010608,0
6379,4002,637.8,0.632942,21.994135,7.364296,12.982748,0
6380,4002,637.9,0.434018,17.106549,6.916322,12.982748,0
6381,4002,638.0,0.325513,17.106549,6.637856,12.871496,0
6382,4002,638.1,0.325513,12.218964,6.292375,12.954906,0
6383,4002,638.2,0.434018,21.994135,5.811193,12.982748,0
6384,4002,638.3,0.452102,12.218964,5.289555,12.982748,0
6385,4002,638.4,0.361681,26.88172,4.770469,12.982748,0
6386,4002,638.5,0.542522,12.218964,4.150852,13.427612,0
6387,4002,638.6,0.271261,17.106549,3.493342,12.954637,0
6388,4002,638.7,0.379765,21.994135,3.220804,13.038559,0
6389,4002,638.8,0.325513,12.218964,2.632272,12.982584,0
6390,4002,638.9,0.108504,26.88172,2.004804,12.898482,0
6391,4002,639.0,0.542522,21.994135,1.119353,12.982748,0
6392,4002,639.1,0.271261,12.218964,0.943317,12.87162,0
6393,4002,639.2,0.325513,17.106549,0.779719,12.954906,0
6394,4002,639.3,0.379765,21.994135,0.623047,12.898707,0
6395,4002,639.4,0.632942,17.106549,0.603572,13.010881,0
6396,4002,639.5,0.108504,21.994135,0.623047,12.81542,0
6397,4002,639.6,0.542522,17.106549,0.449286,12.982584,0
6398,4002,639.7,0.379765,17.106549,0.433041,13.512225,0
6399,4002,639.8,0.542522,17.106549,0.386398,12.954637,0
6400,4002,639.9,0.506354,17.106549,0.49483,12.954474,0
6401,4002,640.0,0.434018,12.218964,0.480129,12.954906,0
6402,4002,640.1,0.180841,17.106549,0.278635,12.982584,0
6403,4002,640.2,0.542522,17.106549,0.269926,12.982315,0
6404,4002,640.3,0.48827,17.106549,0.416163,12.926796,0
6405,4002,640.4,0.434018,17.106549,0.318632,12.954762,0
6406,4002,640.5,0.542522,21.994135,0.373828,12.982584,0
6407,4002,640.6,1.410557,7.331378,0.930569,12.926385,0
6408,4002,640.7,24.051808,21.994135,1.367214,12.982315,0
6409,4002,640.8,2.71261,12.218964,1.761227,12.927084,0
6410,4002,640.9,3.309384,17.106549,2.175113,14.526089,0
6411,4002,641.0,3.851906,17.106549,2.525752,13.010426,0
6412,4002,641.1,10.886608,21.994135,3.138918,13.208298,0
6413,4002,641.2,12.279081,26.88172,3.69409,13.208298,0
6414,4002,641.3,9.132454,26.88172,4.580922,12.982584,0
6415,4002,641.4,5.696481,2.443793,5.307589,12.982584,0
6416,4002,641.5,5.804985,21.994135,6.096467,12.898707,0
6417,4002,641.6,13.1652,17.106549,6.751682,13.095254,0
6418,4002,641.7,4.93695,26.88172,7.2347,12.677537,0
6419,4002,641.8,9.8739,26.88172,7.795124,13.065723,0
6420,4002,641.9,1.103128,21.994135,8.181488,12.982584,0
6421,4002,642.0,3.345552,17.106549,8.216451,13.038559,0
6422,4002,642.1,1.808407,26.88172,8.11376,12.982584,0
6423,4002,642.2,0.596774,21.994135,7.852831,13.316072,0
6424,4002,642.3,0.632942,12.218964,7.640674,12.982584,0
6425,4002,642.4,0.452102,12.218964,7.293565,12.982584,0
6426,4002,642.5,0.542522,21.994135,6.983349,12.982584,0
6427,4002,642.6,0.271261,26.88172,6.671599,12.982584,0
6428,4002,642.7,0.813783,21.994135,6.123444,12.982584,0
6429,4002,642.8,0.325513,17.106549,5.739636,12.926385,0
6430,4002,642.9,0.217009,17.106549,5.254211,12.982584,0
6431,4002,643.0,0.09042,31.769306,4.59654,12.705074,0
6432,4002,643.1,0.325513,21.994135,4.150852,12.954474,0
6433,4002,643.2,0.97654,12.218964,3.667481,12.954474,0
6434,4002,643.3,0.325513,17.106549,3.253275,12.982584,0
6435,4002,643.4,0.217009,21.994135,2.697708,12.926651,0
6436,4002,643.5,0.271261,12.218964,1.767996,12.84225,0
6437,4002,643.6,0.271261,12.218964,0.935689,12.954474,0
6438,4002,643.7,0.325513,17.106549,0.915036,12.899174,0
6439,4002,643.8,0.632942,12.218964,0.754812,12.982584,0
6440,4002,643.9,0.09042,12.218964,0.671043,12.870885,0
6441,4002,644.0,0.217009,17.106549,0.562603,13.038873,0
6442,4002,644.1,0.542522,17.106549,0.513778,13.011843,0
6443,4002,644.2,0.632942,21.994135,0.558341,12.954762,0
6444,4002,644.3,0.48827,17.106549,0.470073,12.954474,0
6445,4002,644.4,0.506354,17.106549,0.360822,12.926385,0
6446,4002,644.5,0.325513,12.218964,0.386398,12.954474,0
6447,4002,644.6,0.632942,17.106549,0.433041,12.954762,0
6448,4002,644.7,0.542522,17.106549,0.513778,12.982584,0
6449,4002,644.8,0.271261,21.994135,0.251604,12.926651,0
6450,4002,644.9,0.723363,26.88172,0.480129,13.038873,0
6451,4002,645.0,0.271261,17.106549,0.40452,12.954347,0
6452,4002,645.1,0.705279,17.106549,0.518407,12.954474,0
6453,4002,645.2,1.356305,17.106549,0.885854,12.926385,0
6454,4002,645.3,3.797654,17.106549,1.476423,12.926385,0
6455,4002,645.4,2.821114,31.769306,1.847288,12.926385,0
6456,4002,645.5,5.51564,17.106549,2.175113,12.954474,0
6457,4002,645.6,3.960411,17.106549,2.592034,12.954762,0
6458,4002,645.7,10.506843,17.106549,3.005964,12.954474,0
6459,4002,645.8,61.395406,12.218964,3.789849,12.926385,0
6460,4002,645.9,5.479472,12.218964,4.672823,12.982169,0
6461,4002,646.0,9.584555,26.88172,5.305789,13.345701,0
6462,4002,646.1,10.127077,17.106549,6.229036,12.730766,0
6463,4002,646.2,9.494135,21.994135,6.740705,12.786266,0
6464,4002,646.3,8.318671,26.88172,7.4057,12.704766,0
6465,4002,646.4,4.123167,17.106549,7.70667,12.955087,0
6466,4002,646.5,5.153959,26.88172,8.01333,12.926651,0
6467,4002,646.6,3.255132,21.994135,8.177107,12.954474,0
6468,4002,646.7,1.410557,21.994135,7.789606,12.982584,0
6469,4002,646.8,0.434018,17.106549,7.814407,12.954347,0
6470,4002,646.9,0.271261,21.994135,7.570001,14.316848,0
6471,4002,647.0,0.542522,21.994135,7.264356,12.954347,0
6472,4002,647.1,0.379765,17.106549,6.949744,12.954474,0
6473,4002,647.2,0.180841,17.106549,6.566576,12.926543,0
6474,4002,647.3,0.108504,17.106549,6.220977,12.871063,0
6475,4002,647.4,0.108504,17.106549,5.737139,12.954347,0
6476,4002,647.5,0.542522,12.218964,5.186947,12.982458,0
6477,4002,647.6,0.361681,12.218964,4.701364,12.982169,0
6478,4002,647.7,0.271261,17.106549,4.184099,12.705074,0
6479,4002,647.8,0.162757,21.994135,3.629505,12.954347,0
6480,4002,647.9,0.813783,21.994135,3.225992,12.954347,0
6481,4002,648.0,0.108504,7.331378,2.701248,12.871063,0
6482,4002,648.1,0.632942,12.218964,1.905845,12.954347,0
6483,4002,648.2,0.271261,17.106549,1.011742,12.814121,0
6484,4002,648.3,0.542522,7.331378,0.779719,12.954347,0
6485,4002,648.4,0.217009,26.88172,0.698942,12.871063,0
6486,4002,648.5,0.108504,17.106549,0.579339,12.954347,0
6487,4002,648.6,0.632942,17.106549,0.558341,12.731925,0
6488,4002,648.7,0.379765,17.106549,0.49483,12.926258,0
6489,4002,648.8,0.325513,26.88172,0.579339,12.78753,0
6490,4002,648.9,0.723363,21.994135,0.540957,12.954347,0
6491,4002,649.0,0.325513,21.994135,0.386398,13.121571,0
6492,4002,649.1,0.217009,26.88172,0.295285,12.870388,0
6493,4002,649.2,0.542522,21.994135,0.449286,12.954347,0
6494,4002,649.3,0.325513,21.994135,0.386398,12.926543,0
6495,4002,649.4,0.325513,21.994135,0.386398,12.926543,0
6496,4002,649.5,0.108504,17.106549,0.347328,12.926258,0
6497,4002,649.6,0.325513,17.106549,0.269926,13.066925,0
6498,4002,649.7,1.356305,21.994135,0.575201,12.898759,0
6499,4002,649.8,2.441349,21.994135,0.950884,12.926543,0
6500,4002,649.9,0.705279,21.994135,1.388023,12.926258,0
6501,4002,650.0,28.030303,17.106549,1.781456,12.898455,0
6502,4002,650.1,5.42522,21.994135,2.176211,12.954347,0
6503,4002,650.2,6.600684,17.106549,2.634087,13.741358,0
6504,4002,650.3,4.557185,21.994135,3.099862,12.926543,0
6505,4002,650.4,12.40567,7.331378,3.836832,13.15207,0
6506,4002,650.5,9.132454,12.218964,4.672823,12.926543,0
6507,4002,650.6,9.584555,21.994135,5.305789,12.954474,0
6508,4002,650.7,9.765396,17.106549,6.144863,12.87076,0
6509,4002,650.8,8.951613,21.994135,6.691977,13.039122,0
6510,4002,650.9,8.22825,26.88172,7.422455,12.621748,0
6511,4002,651.0,1.320137,17.106549,7.836082,12.926543,0
6512,4002,651.1,3.146628,12.218964,8.189368,12.898848,0
6513,4002,651.2,3.435973,21.994135,8.187618,12.926543,0
6514,4002,651.3,1.717986,17.106549,8.076578,12.926543,0
6515,4002,651.4,0.379765,17.106549,7.709769,12.926543,0
6516,4002,651.5,0.723363,26.88172,7.607147,13.233455,0
6517,5001,651.6,0.379765,12.218964,1.295441,12.675037,0
6518,5001,651.7,0.162757,17.106549,1.487706,12.730731,0
6519,5001,651.8,0.434018,12.218964,1.539783,12.675287,0
6520,5001,651.9,0.271261,17.106549,1.630213,12.703018,0
6521,5001,652.0,0.434018,12.218964,1.608082,12.647306,0
6522,5001,652.1,0.434018,21.994135,1.676449,12.703018,0
6523,5001,652.2,0.325513,17.106549,1.667877,12.647592,0
6524,5001,652.3,0.434018,7.331378,1.744875,12.703018,0
6525,5001,652.4,0.072336,12.218964,1.800132,12.703018,0
6526,5001,652.5,0.723363,21.994135,1.881879,12.675037,0
6527,5001,652.6,1.012708,12.218964,1.813354,12.730731,0
6528,5001,652.7,0.632942,21.994135,1.70611,12.675287,0
6529,5001,652.8,0.217009,17.106549,1.662138,12.703018,0
6530,5001,652.9,0.361681,17.106549,1.593158,12.675037,0
6531,5001,653.0,0.632942,12.218964,1.432071,12.675037,0
6532,5001,653.1,0.361681,12.218964,1.248489,12.787089,0
6533,5001,653.2,0.325513,17.106549,0.915036,12.703018,0
6534,5001,653.3,0.542522,17.106549,0.712482,12.702785,0
6535,5001,653.4,0.325513,17.106549,0.221295,12.675037,0
6536,5001,653.5,0.632942,17.106549,0.231839,12.703018,0
6537,5001,653.6,0.325513,7.331378,0.186114,12.703018,0
6538,5001,653.7,0.452102,12.218964,0.172802,12.675037,0
6539,5001,653.8,0.452102,17.106549,0.142496,12.758479,0
6540,5001,653.9,0.452102,17.106549,0.536522,12.703018,0
6541,5001,654.0,1.898827,12.218964,0.433041,12.703018,0
6542,5001,654.1,0.126588,12.218964,0.955895,12.702785,0
6543,5001,654.2,0.379765,17.106549,0.558341,12.675037,0
6544,5001,654.3,0.361681,12.218964,0.360822,12.730766,0
6545,5001,654.4,0.813783,17.106549,0.295285,12.730766,0
6546,5001,654.5,0.434018,21.994135,0.278635,12.703018,0
6547,5001,654.6,0.452102,21.994135,0.221295,12.702785,0
6548,5001,654.7,0.108504,17.106549,0.03456,12.758479,0
6549,5001,654.8,0.325513,17.106549,0.221295,12.730766,0
6550,5001,654.9,0.452102,12.218964,0.142496,12.730766,0
6551,5001,655.0,0.434018,12.218964,0.278635,12.730766,0
6552,5001,655.1,0.542522,12.218964,0.269926,12.675037,0
6553,5001,655.2,0.379765,12.218964,0.269926,12.702785,0
6554,5001,655.3,0.48827,17.106549,0.326043,12.730766,0
6555,5001,655.4,0.48827,17.106549,0.326043,12.702785,0
6556,5001,655.5,0.379765,7.331378,0.373828,12.702785,0
6557,5001,655.6,0.325513,17.106549,0.449286,12.703018,0
6558,5001,655.7,0.759531,17.106549,0.712482,12.730766,0
6559,5001,655.8,0.632942,17.106549,0.806822,12.702785,0
6560,5001,655.9,0.325513,12.218964,0.983,12.702785,0
6561,5001,656.0,0.361681,21.994135,1.041985,12.730766,0
6562,5001,656.1,0.217009,12.218964,1.110784,12.675287,0
6563,5001,656.2,0.271261,17.106549,1.286187,12.702785,0
6564,5001,656.3,0.271261,12.218964,1.492515,12.618964,0
6565,5001,656.4,0.325513,17.106549,1.530447,12.702785,0
6566,5001,656.5,0.271261,12.218964,1.630213,12.702785,0
6567,5001,656.6,0.325513,7.331378,1.599144,12.675037,0
6568,5001,656.7,0.542522,21.994135,1.667877,12.730766,0
6569,5001,656.8,0.325513,12.218964,1.667877,12.675323,0
6570,5001,656.9,0.271261,17.106549,1.699095,12.647341,0
6571,5001,657.0,0.271261,12.218964,1.699095,12.730766,0
6572,5001,657.1,0.325513,12.218964,1.805432,12.675037,0
6573,5001,657.2,0.217009,12.218964,1.73113,12.730766,0
6574,5001,657.3,0.632942,12.218964,1.70611,12.702785,0
6575,5001,657.4,0.271261,17.106549,1.561352,12.647341,0
6576,5001,657.5,0.632942,12.218964,1.500497,12.702785,0
6577,5001,657.6,1.464809,17.106549,1.375923,12.787142,0
6578,5001,657.7,0.325513,21.994135,1.256119,12.647076,0
6579,5001,657.8,0.325513,17.106549,0.983,12.674824,0
6580,5001,657.9,0.271261,21.994135,0.603572,12.702785,0
6581,5001,658.0,0.452102,17.106549,0.221295,12.730766,0
6582,5001,658.1,0.271261,17.106549,0.142496,12.703018,0
6583,5001,658.2,0.379765,26.88172,0.210223,12.702785,0
6584,5001,658.3,0.180841,17.106549,0.07728,12.730498,0
6585,5001,658.4,0.434018,12.218964,0.241923,12.703018,0
6586,5001,658.5,0.379765,17.106549,0.231839,12.675037,0
6587,5001,658.6,0.217009,17.106549,0.172802,12.675037,0
6588,5001,658.7,0.452102,12.218964,0.172802,12.675037,0
6589,5001,658.8,0.361681,12.218964,0.172802,12.675037,0
6590,5001,658.9,0.632942,17.106549,0.231839,12.675037,0
6591,5001,659.0,0.162757,17.106549,0.124609,12.730766,0
6592,5001,659.1,0.217009,26.88172,0.124609,12.703018,0
6593,5001,659.2,0.452102,17.106549,0.221295,12.703283,0
6594,5001,659.3,0.379765,17.106549,0.210223,12.67509,0
6595,5001,659.4,0.452102,21.994135,0.172802,12.675037,0
6596,5001,659.5,0.452102,21.994135,0.142496,12.703018,0
6597,5001,659.6,0.542522,17.106549,0.269926,12.675037,0
6598,5001,659.7,0.48827,17.106549,0.326043,12.647341,0
6599,5001,659.8,0.632942,12.218964,0.269926,12.675037,0
6600,5001,659.9,0.723363,12.218964,0.318632,12.675037,0
6601,5001,660.0,0.452102,17.106549,0.221295,12.675037,0
6602,5001,660.1,0.452102,12.218964,0.278635,12.675037,0
6603,5001,660.2,0.452102,12.218964,0.470073,12.675037,0
6604,5001,660.3,0.325513,12.218964,0.779719,12.675037,0
6605,5001,660.4,0.48827,12.218964,0.907171,12.675037,0
6606,5001,660.5,0.325513,21.994135,0.983,12.674824,0
6607,5001,660.6,0.759531,12.218964,1.119353,12.703018,0
6608,5001,660.7,0.162757,12.218964,1.17353,12.647341,0
6609,5001,660.8,0.271261,12.218964,1.148843,12.675037,0
6610,5001,660.9,0.632942,12.218964,1.500497,12.675037,0
6611,5001,661.0,0.632942,12.218964,1.500497,12.675037,0
6612,5001,661.1,0.632942,17.106549,1.70611,12.647306,0
6613,5001,661.2,0.452102,17.106549,1.630213,12.702785,0
6614,5001,661.3,0.632942,12.218964,1.630213,12.647306,0
6615,5001,661.4,0.452102,17.106549,1.699095,12.675037,0
6616,5001,661.5,0.434018,17.106549,1.744875,12.702785,0
6617,5001,661.6,0.452102,26.88172,1.836913,12.675323,0
6618,5001,661.7,0.325513,17.106549,1.805432,12.787818,0
6619,5001,661.8,0.379765,17.106549,1.70611,12.647341,0
6620,5001,661.9,0.144673,12.218964,1.676449,12.675037,0
6621,5001,662.0,0.217009,12.218964,1.593158,12.647306,0
6622,5001,662.1,0.759531,17.106549,1.461789,12.647306,0
6623,5001,662.2,0.632942,17.106549,1.363715,12.647592,0
6624,5001,662.3,0.542522,12.218964,1.187693,12.675287,0
6625,5001,662.4,0.452102,17.106549,0.943317,12.675037,0
6626,5001,662.5,0.271261,21.994135,0.671043,12.675037,0
6627,5001,662.6,0.180841,17.106549,0.07728,12.758228,0
6628,5001,662.7,0.632942,21.994135,0.231839,12.675037,0
6629,5001,662.8,0.452102,21.994135,0.172802,12.675037,0
6630,5001,662.9,0.452102,12.218964,0.172802,12.675037,0
6631,5001,663.0,0.217009,17.106549,0.172802,12.675037,0
6632,5001,663.1,0.271261,12.218964,0.172802,12.675037,0
6633,5001,663.2,0.542522,17.106549,0.186114,12.647076,0
6634,5001,663.3,0.452102,12.218964,0.172802,12.703018,0
6635,5001,663.4,0.325513,12.218964,0.186114,12.647306,0
6636,5001,663.5,0.759531,12.218964,0.186114,12.675037,0
6637,5001,663.6,0.434018,21.994135,0.278635,12.647306,0
6638,5001,663.7,0.813783,17.106549,0.278635,12.647306,0
6639,5001,663.8,0.452102,7.331378,0.221295,12.703018,0
6640,5001,663.9,0.379765,21.994135,0.210223,12.647306,0
6641,5001,664.0,0.162757,12.218964,0.186114,12.647306,0
6642,5001,664.1,0.217009,12.218964,0.231839,12.619345,0
6643,5001,664.2,0.271261,12.218964,0.172802,12.647306,0
6644,5001,664.3,0.723363,12.218964,0.278635,12.619611,0
6645,5001,664.4,0.542522,21.994135,0.186114,12.702749,0
6646,5001,664.5,0.632942,17.106549,0.269926,12.675037,0
6647,5001,664.6,0.271261,17.106549,0.340381,12.871757,0
6648,5001,664.7,0.217009,17.106549,0.295285,12.647306,0
6649,5001,664.8,0.542522,21.994135,0.513778,12.758985,0
6650,5001,664.9,0.723363,26.88172,0.930569,12.647306,0
6651,5001,665.0,0.325513,17.106549,0.915036,12.619345,0
6652,5001,665.1,1.012708,12.218964,0.930569,12.647076,0
6653,5001,665.2,0.361681,17.106549,0.973231,12.702785,0
6654,5001,665.3,0.542522,17.106549,1.256119,12.647306,0
6655,5001,665.4,1.139296,17.106549,1.295441,12.619345,0
6656,5001,665.5,2.152004,12.218964,1.363715,12.647306,0
6657,5001,665.6,0.48827,17.106549,1.579605,12.591405,0
6658,5001,665.7,0.542522,12.218964,1.667877,12.647306,0
6659,5001,665.8,0.542522,26.88172,1.530447,12.703018,0
6660,5001,665.9,0.48827,12.218964,1.715884,12.647076,0
6661,5001,666.0,0.632942,7.331378,1.637524,12.619593,0
6662,5001,666.1,0.271261,17.106549,1.767996,12.675037,0
6663,5001,666.2,0.759531,17.106549,1.736641,12.675037,0
6664,5001,666.3,0.325513,12.218964,1.805432,12.591405,0
6665,5001,666.4,0.325513,17.106549,1.667877,12.675037,0
6666,5001,666.5,0.452102,17.106549,1.699095,12.59165,0
6667,5001,666.6,0.325513,21.994135,1.599144,12.702785,0
6668,5001,666.7,0.434018,12.218964,1.403427,12.647341,0
6669,5001,666.8,0.379765,17.106549,1.227261,12.647341,0
6670,5001,666.9,0.325513,17.106549,1.187693,12.647341,0
6671,5001,667.0,0.162757,21.994135,1.004634,12.952585,0
6672,5001,667.1,0.325513,17.106549,0.579339,12.619381,0
6673,5001,667.2,0.325513,21.994135,0.269926,12.647341,0
6674,5001,667.3,0.632942,17.106549,0.210223,12.647076,0
6675,5001,667.4,0.09042,21.994135,0.278635,12.647076,0
6676,5001,667.5,0.325513,21.994135,0.186114,12.702785,0
6677,5001,667.6,0.632942,17.106549,0.210223,12.647306,0
6678,5001,667.7,0.325513,17.106549,0.186114,12.955822,0
6679,5001,667.8,0.144673,21.994135,0.251604,12.647076,0
6680,5001,667.9,0.48827,17.106549,0.278635,12.647341,0
6681,5001,668.0,0.813783,12.218964,0.295285,12.647341,0
6682,5001,668.1,0.217009,17.106549,0.124609,12.647341,0
6683,5001,668.2,0.452102,17.106549,0.142496,12.619381,0
6684,5001,668.3,0.126588,17.106549,0.231839,12.647341,0
6685,5001,668.4,0.542522,12.218964,0.221295,12.675037,0
6686,5001,668.5,0.452102,7.331378,0.142496,12.647341,0
6687,5001,668.6,0.542522,12.218964,0.172802,12.647341,0
6688,5001,668.7,0.632942,21.994135,0.210223,12.647341,0
6689,5001,668.8,0.434018,17.106549,0.318632,12.67509,0
6690,5001,668.9,0.271261,17.106549,0.186114,12.647341,0
6691,5001,669.0,0.542522,12.218964,0.269926,12.647341,0
6692,5001,669.1,0.325513,12.218964,0.269926,12.619381,0
6693,5001,669.2,0.723363,21.994135,0.367383,12.647341,0
6694,5001,669.3,0.325513,17.106549,0.326043,12.647341,0
6695,5001,669.4,0.632942,21.994135,0.49483,12.619381,0
6696,5001,669.5,0.271261,7.331378,0.806822,12.619381,0
6697,5001,669.6,0.434018,17.106549,0.930569,12.647076,0
6698,5001,669.7,0.542522,17.106549,0.915036,12.619611,0
6699,5001,669.8,0.632942,2.443793,1.091257,12.647341,0
6700,5001,669.9,0.723363,21.994135,1.199701,12.59165,0
6701,5001,670.0,0.632942,17.106549,1.295441,12.619451,0
6702,5001,670.1,0.632942,17.106549,1.637524,12.647129,0
6703,5001,670.2,0.542522,17.106549,1.599144,12.647341,0
6704,5001,670.3,0.108504,12.218964,1.590156,12.619381,0
6705,5001,670.4,0.48827,7.331378,1.579605,12.647341,0
6706,5001,670.5,0.452102,12.218964,1.699095,12.647076,0
6707,5001,670.6,0.379765,17.106549,1.637524,12.647129,0
6708,5001,670.7,0.162757,17.106549,1.784136,12.647341,0
6709,5001,670.8,0.542522,21.994135,1.736641,12.675323,0
6710,5001,670.9,0.271261,12.218964,1.767996,12.647341,0
6711,5001,671.0,0.217009,17.106549,1.73113,12.647129,0
6712,5001,671.1,0.126588,12.218964,1.637524,12.619381,0
6713,5001,671.2,0.361681,17.106549,1.662138,12.675594,0
6714,5001,671.3,0.542522,21.994135,1.530447,12.675323,0
6715,5001,671.4,0.271261,17.106549,1.286187,12.619381,0
6716,5001,671.5,0.09042,17.106549,1.148843,12.619381,0
6717,5001,671.6,0.452102,21.994135,0.875001,12.619381,0
6718,5001,671.7,0.452102,17.106549,0.340381,12.675037,0
6719,5001,671.8,0.542522,17.106549,0.221295,12.619611,0
6720,5001,671.9,0.325513,26.88172,0.269926,12.647341,0
6721,5001,672.0,0.452102,12.218964,0.172802,12.647076,0
6722,5001,672.1,0.542522,17.106549,0.186114,12.619381,0
6723,5001,672.2,0.452102,17.106549,0.172802,12.59165,0
6724,5001,672.3,0.632942,17.106549,0.231839,12.59165,0
6725,5001,672.4,0.217009,17.106549,0.124609,12.59165,0
6726,5001,672.5,0.723363,17.106549,0.278635,12.619381,0
6727,5001,672.6,0.271261,17.106549,0.142496,12.647341,0
6728,5001,672.7,0.542522,26.88172,0.221295,12.647341,0
6729,5001,672.8,0.542522,21.994135,0.186114,12.619381,0
6730,5001,672.9,0.108504,12.218964,0.221295,12.897708,0
