sample_id,profile_id,time_index,channel_00_mean,channel_01_mean,channel_02_mean,channel_03_mean,channel_04_mean,channel_05_mean,channel_00_trend,channel_01_trend,is_allowed
7331,1036,130,124.694452,-11.326602,4.880132,-71.478217,27.742775,60.302332,39.77474,83.164853,0
7332,1036,131,83.012073,-53.261289,84.68738,-22.297654,26.170478,28.332596,20.217066,25.084376,1
7333,1036,132,-2.029919,1.592647,1.097294,-2.000532,23.729582,57.296791,-0.103491,0.045187,1
7334,1036,133,86.623431,-97.336771,53.541231,-137.223029,27.047209,18.770273,0.314331,0.223694,0
7335,1036,134,45.467416,112.448583,-198.77343,-109.509677,26.383038,29.1454,-9.051357,4.22459,1
7336,1036,135,36.950375,-0.056589,1.096473,-2.000359,24.033436,18.355511,-0.01902,0.033715,1
7337,1036,136,37.618638,-18.970039,64.153534,-13.55553,22.972314,18.615091,0.027676,0.006144,0
7338,1036,137,1.116913,0.121076,-8.7e-05,5.1e-05,25.217937,18.493217,-0.08206,0.015093,1
7339,1036,138,20.705409,-30.232815,188.411968,-79.940818,24.150604,39.659478,0.002713,0.014165,1
7340,1036,139,10.019072,-11.726166,216.050539,-99.21539,20.913085,18.610651,0.000484,0.006344,1
7341,1036,140,96.906716,-0.675982,1.097408,-2.000607,23.869363,18.772198,0.001366,-0.021209,1
7342,1036,141,14.583023,-5.847885,13.573123,-6.026356,27.285819,58.805974,117.312309,-50.843299,0
7343,1036,142,55.586581,-77.654403,172.999653,-65.981133,21.985159,18.669196,-0.00647,-0.033302,1
7344,1036,143,49.967383,-0.316851,1.097161,-2.000599,23.319106,18.865494,0.036205,0.042334,1
7345,1036,144,43.257581,-112.839145,87.728684,-166.619511,26.18872,45.655661,-8.030625,81.808537,1
7346,1036,145,67.786581,-36.819489,70.794934,-15.499011,24.253355,86.2048,-0.018272,-0.067368,1
7347,1036,146,-2.106315,1.219433,1.097489,-2.000371,26.38354,63.213537,-0.106675,0.010839,1
7348,1036,147,3.99551,1.48709,1.096314,-2.000834,23.227821,18.310157,0.049901,-0.036828,1
7349,1036,148,79.086893,88.228254,-66.358838,-135.071987,26.383414,67.646225,11.778351,-24.477902,0
7350,1036,149,68.386256,49.752864,-90.536786,-24.078381,25.291466,52.129059,-4.771526,-53.368908,1
7351,1036,150,49.649356,-120.197055,67.494382,-177.888539,23.177448,18.822569,-0.855686,-0.283257,1
7352,1036,151,128.7028,25.61752,-23.658612,-7.445069,26.342356,77.853771,2.02048,-4.897732,1
7353,1036,152,12.99374,-26.823893,301.702584,-166.065636,19.77906,19.782448,0.03901,0.005688,1
7354,1036,153,34.023727,-63.892603,212.640504,-96.838386,24.79073,23.356738,-2.472688,-7.107624,1
7355,1036,154,13.704185,-11.588653,132.618204,-43.511844,23.062048,18.488221,0.002241,0.010883,1
7356,1036,155,16.751253,-130.181469,97.510796,-205.895822,19.852018,19.472005,0.047436,-0.009094,0
7357,1036,156,4.041847,1.519133,1.096923,-2.000779,22.755859,18.511036,0.029797,0.05535,1
7358,1036,157,5.377632,-130.572445,113.581306,-218.95884,23.142397,19.081786,-0.067553,0.00827,0
7359,1036,158,32.718346,-126.180354,91.389791,-187.897884,27.245128,39.566713,-32.995605,-13.242795,1
7360,1036,159,4.077789,-3.361053,90.681152,-37.957149,23.625751,18.206865,7.545869,-7.29759,1
7361,1036,160,0.52178,2.716102,1.097301,-2.000413,26.384443,35.798114,0.012352,0.025681,1
7362,1036,161,-0.971631,2.538294,1.096872,-2.000468,26.132451,27.009071,0.008941,0.057246,1
7363,1036,162,33.753176,2.464961,-8.79967,-2.60415,26.213968,49.781185,-11.819962,-4.158471,1
7364,1036,163,19.266054,-4.30312,29.997252,-4.823022,23.551534,18.614631,-0.004086,-0.014128,1
7365,1036,164,104.951612,53.391687,-40.889139,-111.251219,24.128408,34.771482,62.699831,-58.251573,1
7366,1036,165,29.461543,-71.087383,253.599342,-131.781267,21.934987,18.776482,0.001799,-0.015305,1
7367,1036,166,50.750825,-59.746896,146.703566,-50.729856,24.866891,18.572859,0.026199,0.033367,1
7368,1036,167,36.558389,-123.481247,102.742773,-178.297363,26.322859,79.024106,19.582919,5.706386,0
7369,1036,168,23.689413,-57.935368,258.904145,-135.513955,26.371404,23.861431,-0.225968,9.351487,1
7370,1036,169,95.742385,17.477869,-19.133338,-106.168049,26.28242,35.33738,-4.579879,-231.888388,1
7371,1036,170,61.82333,-64.335427,132.618383,-43.511902,25.408711,49.714947,0.001864,0.023665,1
7372,1036,171,131.725254,-3.140177,1.171647,-44.937398,23.328036,18.753822,-0.020813,-0.017977,1
7373,1036,172,92.753015,93.010816,-104.206686,-58.084162,24.911315,49.835019,12.222415,-13.360968,1
7374,1036,173,39.120169,-124.662484,77.737924,-188.478309,21.579028,19.031895,-0.438919,-0.29248,1
7375,1036,174,1.312656,0.832437,1.097196,-2.000441,25.890532,78.948194,0.092273,0.161845,0
7376,1036,175,69.134769,-51.65603,59.783454,-106.51939,24.899026,75.247324,-20.5155,-183.085659,1
7377,1036,176,131.400827,-5.355741,1.034878,-80.619954,22.765766,18.986888,0.010162,0.163158,1
7378,1036,177,54.225377,4.703927,-2.042905,-30.290198,25.677697,43.213544,-108.67716,-68.472692,0
7379,1036,178,-2.104539,1.2284,1.097068,-2.000534,26.170058,45.105981,0.056074,-0.027507,1
7380,1036,179,22.78753,-52.045399,251.310692,-129.545927,25.675489,23.4904,1.154484,-0.873577,1
7381,1036,180,0.862377,2.46343,1.097241,-2.000573,27.983445,55.212419,-0.077327,-0.029976,0
7382,1036,181,4.174597,1.487067,1.096594,-2.000733,23.126615,18.407778,-0.020756,-0.006632,1
7383,1036,182,12.069894,0.807512,1.095836,-2.001319,22.876766,18.676874,0.013582,0.009509,1
7384,1036,183,80.758168,93.627394,-131.923436,-40.415883,26.184541,49.921392,0.35559,17.998733,0
7385,1036,184,19.42782,-129.150758,62.10833,-196.319829,25.050951,18.834119,0.327194,0.221375,0
7386,1036,185,73.326363,-108.552113,78.948862,-129.72335,28.661576,91.15273,-15.251075,-10.81185,0
7387,1036,186,83.40836,-84.76149,132.61715,-43.511938,24.42624,19.106391,-0.070778,0.101601,1
7388,1036,187,43.991181,-122.327589,83.564237,-188.948737,19.297639,18.677009,-0.708714,-0.372726,1
7389,1036,188,75.193667,-108.007145,130.187047,-99.919271,21.819935,18.663562,0.028282,0.017242,1
7390,1036,189,71.513079,-107.347667,51.84691,-162.956015,22.316273,18.932149,-0.528839,-0.366875,1
7391,1036,190,63.104718,-64.128612,132.618163,-43.513809,22.039738,18.328082,-0.032974,-0.131371,1
7392,1036,191,22.014771,-30.770617,188.251243,-79.824419,22.820009,32.823129,-12.318179,19.597686,1
7393,1036,192,95.657407,-90.144624,76.240128,-96.682656,22.297776,19.021237,-0.036331,-0.031143,1
7394,1036,193,52.53008,-86.521267,188.409604,-79.943434,24.386665,30.720793,0.004949,-0.00613,1
7395,1036,194,108.030726,-7.299943,5.23829,-26.030568,24.807402,61.221979,22.19322,-204.925788,1
7396,1036,195,95.446074,-89.411327,55.20937,-122.253504,25.583614,19.280378,0.019043,0.07077,1
7397,1036,196,70.50667,-78.696326,141.168097,-47.438814,26.373016,23.934559,-13.434325,6.878097,1
7398,1036,197,37.293517,-123.779513,56.993475,-185.509918,25.170101,19.102357,-1.790298,-1.042992,0
7399,1036,198,37.958321,-54.328387,143.412565,-66.002148,25.706061,91.375501,-1.088934,111.311681,0
7400,1036,199,24.795962,-52.170877,242.265916,-122.868709,20.418502,18.375079,-0.118057,-0.57785,1
7401,1037,0,55.644635,-77.562645,172.999076,-65.981075,22.276945,18.770762,0.001835,0.003029,1
7402,1037,1,19.691429,-33.766739,216.050195,-99.215716,24.132213,65.339991,-2.966522,6.577274,1
7403,1037,2,8.147143,-7.613213,188.412285,-79.940173,22.714445,18.42723,-0.005206,-0.005559,1
7404,1037,3,109.181422,-73.317209,53.890322,-87.906774,24.239604,18.707015,0.039307,-0.037254,1
7405,1037,4,30.923215,-27.096517,120.303038,-39.040434,21.172641,18.640248,-0.001724,0.000603,1
7406,1037,5,83.494478,-84.833464,132.61736,-43.512054,23.136197,18.467717,-0.045273,-0.023315,1
7407,1037,6,95.628581,-90.21852,76.269226,-96.582822,22.310054,18.951536,-0.035858,-0.005127,1
7408,1037,7,6.437214,1.372023,1.097037,-2.000125,26.415066,64.536764,-0.069471,0.039261,1
7409,1037,8,67.570034,-112.501087,118.546231,-122.633967,25.685054,35.797896,7.612669,4.483373,1
7410,1037,9,28.024147,-128.022516,83.050913,-191.491133,19.891615,19.277004,-0.143686,-0.100555,0
7411,1037,10,61.841573,110.36262,-183.512839,-86.261982,25.931169,50.390595,-35.56714,15.418311,1
7412,1037,11,-0.97618,3.091002,1.097205,-2.000415,25.315078,90.428096,0.020438,-0.170392,1
7413,1037,12,97.123755,-88.084412,62.380249,-101.749558,30.011135,58.049424,0.724339,0.66487,0
7414,1037,13,14.101991,-2.857516,18.164771,-4.432492,26.866454,64.807327,-22.735178,12.544713,1
7415,1037,14,88.355354,-67.322633,102.555777,-28.692226,22.557976,40.436611,6.265241,-4.269187,1
7416,1037,15,10.000434,-11.676673,216.051446,-99.214468,19.865568,18.501656,0.010235,0.008287,1
7417,1037,16,131.745315,-3.14614,1.167985,-44.268856,23.708193,23.144408,0.023117,-0.033848,1
7418,1037,17,115.615457,57.189536,-39.788871,-97.522885,29.051012,66.230852,-12.69475,41.434755,0
7419,1037,18,96.964616,-0.609494,1.097211,-2.000627,23.451138,18.285957,-0.060257,0.022878,1
7420,1037,19,132.005037,-2.038803,1.341813,-17.602307,23.285822,18.784679,-0.00322,-0.022673,1
7421,1037,20,93.070063,-27.153905,36.936425,-6.37123,25.745467,49.37674,-0.007071,0.019477,1
7422,1037,21,87.426886,-68.613528,102.574351,-28.705715,24.689418,30.083849,0.00032,-0.037611,1
7423,1037,22,19.864508,49.038847,-126.454693,-54.060524,25.7012,81.135312,28.653648,57.807789,1
7424,1037,23,0.556258,-0.585156,1.09736,-2.000172,23.604702,61.216112,0.011366,-0.011065,1
7425,1037,24,17.330375,-129.861311,84.497949,-201.825228,24.284947,18.811161,-0.057922,-0.08783,0
7426,1037,25,9.583001,-130.383604,65.919407,-203.646235,24.199864,19.61129,0.026379,0.056503,0
7427,1037,26,-0.87083,-0.609826,1.09713,-2.000694,25.796614,45.623307,0.033536,-0.013317,1
7428,1037,27,12.089552,0.834178,1.096026,-2.001276,23.06696,18.28049,0.037276,-0.000987,1
7429,1037,28,0.365643,2.915955,1.097151,-2.000537,23.654344,24.056349,0.022746,0.021687,1
7430,1037,29,48.981773,13.624973,-34.263195,-4.250467,22.513641,18.983436,0.000824,-0.007934,1
7431,1037,30,75.167449,-108.047268,130.188648,-99.903581,22.08811,18.552278,-0.078857,-0.025703,1
7432,1037,31,-1.751331,2.150875,1.097005,-2.000811,25.836414,52.778912,-0.088745,0.042104,1
7433,1037,32,124.477559,-42.290396,32.286341,-56.860148,26.374524,29.604953,0.083593,0.026319,1
7434,1037,33,28.154049,-36.970693,168.895218,-63.457939,25.784876,49.698425,-2.809304,1.026184,0
7435,1037,34,4.163203,1.484926,1.098094,-2.000571,23.138394,18.36193,0.041341,0.01793,1
7436,1037,35,87.286472,-96.252345,53.376895,-138.436323,23.828195,19.558937,-0.239059,-0.305443,1
7437,1037,36,128.365156,-8.68917,0.258097,-117.44124,23.687648,18.715272,-0.094574,0.126353,1
7438,1037,37,12.688397,19.997139,-152.657688,-51.585125,25.998662,81.489642,-41.998022,-30.46175,1
7439,1037,38,30.492562,71.133678,-212.10036,-88.305929,24.824169,61.221979,22.548881,31.399433,1
7440,1037,39,77.496961,103.547739,-98.86932,-112.828193,26.193698,79.803456,-68.830406,47.387355,1
7441,1037,40,26.050689,25.683621,-22.18214,-35.540819,24.127348,30.724637,-55.208827,-118.272482,1
7442,1037,41,79.214596,-38.444299,64.153121,-13.555789,22.43775,18.712293,0.014221,0.007011,1
7443,1037,42,117.128085,-54.156844,27.043441,-101.451672,26.383995,91.075078,28.980509,59.880224,0
7444,1037,43,106.018752,-76.49357,60.379105,-76.360206,25.612292,45.162734,-6.502688,-8.439328,0
7445,1037,44,64.040018,-111.503246,157.726262,-103.626097,25.747156,27.718043,-9.601336,-3.148141,1
7446,1037,45,-2.207349,0.238323,1.097117,-2.000658,25.199695,93.120786,0.026337,0.019584,1
7447,1037,46,123.801306,-28.712331,29.929895,-4.811454,21.817459,19.102104,0.025749,0.01882,1
7448,1037,47,47.391025,119.607919,-188.219343,-117.480746,26.602046,29.089597,-7.921481,3.344075,1
7449,1037,48,118.641166,34.782439,-38.728909,-26.320363,26.917511,27.466925,-44.065537,80.623348,0
7450,1037,49,87.023125,-96.583295,53.438669,-138.277316,25.103494,19.175106,0.029732,-0.133301,1
7451,1037,50,0.556319,-0.603883,1.097197,-2.000418,23.547313,48.25884,-0.138383,0.063425,1
7452,1037,51,7.677866,-5.386861,132.617753,-43.511792,21.922373,18.910821,0.001296,0.003044,1
7453,1037,52,-0.952981,2.575602,1.097185,-2.000581,23.529151,54.333565,0.008995,0.03065,0
7454,1037,53,22.194743,-41.399776,216.036261,-101.400591,23.772748,33.78313,-0.808011,63.037964,1
7455,1037,54,91.787032,-49.201168,19.593065,-104.115094,26.096283,65.256694,81.393472,-9.742422,0
7456,1037,55,18.702835,-14.010651,103.418828,-29.951934,26.247144,22.257512,-10.94678,10.48475,1
7457,1037,56,54.112932,-94.614462,67.665307,-160.693281,26.383385,87.19697,-108.054725,-129.381527,0
7458,1037,57,24.58586,0.352216,1.097114,-2.000213,25.576812,18.379927,-0.036102,0.017004,1
7459,1037,58,13.664746,-11.621282,132.617524,-43.511876,23.149962,18.554102,-0.002798,-0.007916,1
7460,1037,59,91.359942,-94.325072,87.18735,-85.722746,26.847892,68.674891,-5.790927,-6.425264,0
7461,1037,60,43.47348,-43.044171,132.617734,-43.512461,21.89108,18.781824,-0.008602,0.001526,1
7462,1037,61,100.780585,84.034289,-70.53117,-90.570836,26.045689,39.67345,6.988096,-7.602387,1
7463,1037,62,29.42884,-71.297621,253.59752,-131.782335,21.738088,18.972328,-0.016052,-0.089378,1
7464,1037,63,44.258418,-85.223141,214.139401,-97.312398,25.433749,49.707587,-0.56161,5.142153,1
7465,1037,64,48.4044,-118.516172,206.783727,-136.784412,23.170452,44.791863,-10.747573,-19.324348,1
7466,1037,65,4.162749,1.509361,1.096265,-2.0007,22.481447,18.684004,-0.012199,-0.034106,1
7467,1037,66,58.585896,-107.544005,129.758192,-132.447807,25.488488,25.809601,-2.931817,15.819552,1
7468,1037,67,103.665383,54.408918,-54.433464,-48.812447,25.25679,50.337242,-5.521221,11.674933,1
7469,1037,68,39.370935,-43.814825,170.660345,-105.427729,23.88453,41.492597,22.604463,142.097342,1
7470,1037,69,113.308053,12.301336,-17.269878,-75.251688,26.208207,86.956413,53.659208,-74.634713,0
7471,1037,70,32.352109,80.968297,-217.791881,-92.353058,26.391963,70.458306,0.067389,-0.933918,0
7472,1037,71,78.839588,-103.419997,66.311531,-133.383124,26.582192,45.954553,-30.82747,-15.653598,0
7473,1037,72,119.514914,-0.725371,1.097304,-2.000806,25.964889,18.514874,0.136795,-0.041305,1
7474,1037,73,-2.018927,0.162275,1.097025,-2.000706,25.461581,90.904587,0.047396,0.042254,1
7475,1037,74,67.595205,111.836498,-160.674482,-75.135003,26.432821,39.60189,-1.073275,1.270801,1
7476,1037,75,94.892623,-90.786413,103.406642,-61.441476,26.225659,35.798159,-13.970175,-14.399079,1
7477,1037,76,89.477445,-95.540841,67.043532,-118.07812,23.004652,18.911509,0.282837,0.059631,1
7478,1037,77,4.81375,-130.496597,113.744556,-219.331474,23.362195,23.290023,0.482945,0.114441,0
7479,1037,78,40.771628,-51.02646,161.745937,-58.917937,26.22709,29.297837,0.00823,0.002555,1
7480,1037,79,131.994648,-2.145242,1.344454,-16.864835,23.667262,18.565224,0.004929,0.003737,1
7481,1037,80,87.430943,-96.101056,53.352358,-138.717543,23.590477,18.818348,0.085739,0.327568,1
7482,1037,81,67.347298,110.785922,-72.166649,-152.138935,25.554335,43.096893,5.366426,-2.996636,0
7483,1037,82,43.292672,-13.419541,25.51603,-6.652324,24.616342,37.021741,44.856116,-37.587033,1
7484,1037,83,130.934837,-0.82555,1.072774,-1.994148,23.702818,18.307857,-0.027512,0.01809,1
7485,1037,84,130.011239,-19.104436,9.695142,-77.499336,28.015448,56.105484,-0.34622,-2.564273,1
7486,1037,85,48.93292,13.641517,-34.263046,-4.251247,22.523425,18.515038,0.001808,-0.017439,1
7487,1037,86,4.193918,1.45974,1.096762,-2.000109,22.563708,18.635334,-0.006448,-0.010169,1
7488,1037,87,33.621375,-116.859659,301.704664,-166.063257,20.123501,18.837255,0.228226,-0.044388,1
7489,1037,88,51.379781,-120.480505,92.401316,-157.863902,28.000177,70.308147,0.09509,-0.076934,0
7490,1037,89,40.904811,-73.989845,211.561969,-97.654757,24.907653,48.678695,52.455719,-18.508372,1
7491,1037,90,62.575715,-115.503109,139.933693,-121.930694,26.385416,34.39868,-4.519864,-2.153358,1
7492,1037,91,114.045031,-62.349964,67.004526,-21.114001,28.616934,81.482541,5.85977,-3.519634,0
7493,1037,92,129.736252,-8.151585,0.636396,-107.620711,24.128007,19.523736,-0.170532,0.074515,1
7494,1037,93,116.415324,29.624625,-32.159375,-12.060823,24.93204,29.665758,20.372741,-94.727049,1
7495,1037,94,87.430804,-68.611454,102.574032,-28.705849,24.336987,30.078682,0.007368,0.017696,1
7496,1037,95,96.757947,-0.787387,1.096952,-2.000365,23.59861,18.519635,-0.011185,0.006775,1
7497,1037,96,70.044034,-111.266407,113.208541,-124.152564,22.431083,18.854648,0.17009,0.064011,1
7498,1037,97,91.717928,-94.445956,126.16199,-39.65454,23.622113,18.894563,0.142578,0.094727,0
7499,1037,98,129.10896,21.698256,-16.301881,-90.934582,25.611578,50.105213,-7.398978,39.639578,1
7500,1037,99,15.651214,-2.138238,15.775116,-2.979718,19.849728,19.071953,0.005125,0.012213,1
7501,1037,100,93.900541,-92.155162,126.180552,-40.163231,23.469712,18.81188,0.010872,0.043091,1
7502,1037,101,44.554165,-5.6939,15.773907,-2.980591,19.85062,18.759227,0.001545,-0.000729,1
7503,1037,102,129.735078,-8.124044,0.625831,-107.836089,23.203809,18.498622,-0.219711,0.082157,1
7504,1037,103,11.511785,-131.004778,177.269369,-227.011046,22.266291,19.358729,-0.506775,-0.020966,1
7505,1037,104,69.146238,-37.702574,70.794968,-15.495136,25.219874,28.994908,0.034419,0.087022,1
7506,1037,105,116.650093,-54.392097,40.762576,-74.300479,26.375826,25.067982,-4.740428,-15.144564,1
7507,1037,106,120.36121,32.653497,-22.00004,-98.029999,24.769318,52.647304,-45.604915,106.674522,0
7508,1037,107,131.727971,-3.312822,1.169236,-43.67915,23.354653,18.944165,0.06308,0.029553,1
7509,1037,108,30.930509,-27.100773,120.304587,-39.040273,21.217016,18.521091,0.000261,-0.006962,1
7510,1037,109,23.642368,-22.061556,132.618647,-43.512373,23.185224,18.406489,0.000536,0.004107,1
7511,1037,110,13.683391,-11.638731,132.617353,-43.511805,23.084656,18.59593,-0.000978,-0.002793,1
7512,1037,111,31.578304,82.799597,-226.984932,-99.99115,27.63573,69.739305,-28.967705,-32.058493,1
7513,1037,112,-0.97519,3.098947,1.097148,-2.000393,25.29209,90.425878,0.025237,-0.036217,1
7514,1037,113,74.174559,-60.75593,124.576004,-58.365803,22.078844,51.128834,-51.46735,-10.627993,1
7515,1037,114,1.187866,1.739411,1.097171,-2.000586,24.817768,26.992488,-0.196232,-0.010732,1
7516,1037,115,119.036351,-52.941062,22.794665,-116.645191,22.500571,19.020748,-0.057884,0.18824,0
7517,1037,116,103.241933,-55.668297,32.695085,-114.085005,26.270576,73.916125,-73.558057,-125.764524,0
7518,1037,117,50.438733,-103.245988,206.384656,-107.27734,26.381557,19.039756,-13.169988,-51.655706,1
7519,1037,118,60.735565,-112.441744,61.21102,-160.224547,26.384509,69.574246,29.424683,18.54331,0
7520,1037,119,33.574309,-127.150548,100.833204,-190.433696,23.254487,18.710311,-0.353004,-0.175064,1
7521,1037,120,27.425027,-33.422998,139.419641,-51.209849,27.874926,80.674138,-23.953402,63.407664,0
7522,1037,121,126.914241,17.397958,-13.21016,-91.640529,25.46455,34.661331,3.705429,-13.087036,1
7523,1037,122,33.14976,94.654552,-232.609658,-105.473971,27.982274,44.819929,-31.763038,-19.775532,0
7524,1037,123,89.388932,-95.632177,67.060934,-118.020439,22.799041,18.949796,-0.038177,-0.043472,1
7525,1037,124,31.263979,-40.575893,172.998979,-65.981802,24.537843,18.771652,-0.017134,-0.011749,1
7526,1037,125,7.962919,-8.331136,301.703541,-166.065067,18.589055,21.833215,0.18588,-0.104473,1
7527,1037,126,93.574512,-92.445914,126.140784,-40.202936,25.751342,18.828902,-0.018677,0.051949,1
7528,1037,127,0.493628,2.724655,1.097212,-2.0006,26.383793,35.798158,-0.083571,-0.07189,1
7529,1037,128,4.783102,-1.530348,50.764911,-9.126425,22.971911,18.587459,-0.001967,0.002049,1
7530,1037,129,104.597718,58.963436,-38.166008,-128.605175,25.78788,23.153865,-15.88473,7.930653,1
7531,1037,130,1.153263,0.366892,1.097065,-2.000471,24.223088,28.145057,-0.041769,0.025389,1
7532,1037,131,4.18013,1.477976,1.096965,-2.000735,22.339417,18.325306,0.012337,0.009759,1
7533,1037,132,63.135293,-64.341098,132.617847,-43.514377,23.035042,19.252734,0.028072,0.10173,1
7534,1037,133,4.001014,1.503331,1.097548,-2.000717,22.73387,18.269954,-0.019322,-0.001093,1
7535,1037,134,23.687392,-49.744911,237.478697,-117.410188,26.38407,38.594416,-8.307701,-25.321712,1
7536,1037,135,19.557414,-47.080817,97.697094,-74.565478,23.241305,18.707744,42.009416,-129.772384,1
